"Plot Title: RSC_INLET2"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Water Level, feet (LGR S/N: 10445237)"
4185,11/16/17 07:04:00 AM,47.982,-0.036
4186,11/16/17 07:06:00 AM,47.982,-0.036
4187,11/16/17 07:08:00 AM,47.982,-0.044
4188,11/16/17 07:10:00 AM,47.982,-0.041
4189,11/16/17 07:12:00 AM,47.982,-0.039
4190,11/16/17 07:14:00 AM,47.982,-0.037
4191,11/16/17 07:16:00 AM,47.982,-0.037
4192,11/16/17 07:18:00 AM,47.982,-0.041
4193,11/16/17 07:20:00 AM,47.982,-0.042
4194,11/16/17 07:22:00 AM,47.982,-0.042
4195,11/16/17 07:24:00 AM,47.982,-0.037
4196,11/16/17 07:26:00 AM,47.982,-0.041
4197,11/16/17 07:28:00 AM,47.982,-0.036
4198,11/16/17 07:30:00 AM,47.982,-0.050
4199,11/16/17 07:32:00 AM,47.982,-0.043
4200,11/16/17 07:34:00 AM,47.982,-0.044
4201,11/16/17 07:36:00 AM,47.802,-0.042
4202,11/16/17 07:38:00 AM,47.802,-0.044
4203,11/16/17 07:40:00 AM,47.802,-0.047
4204,11/16/17 07:42:00 AM,47.802,-0.047
4205,11/16/17 07:44:00 AM,47.802,-0.047
4206,11/16/17 07:46:00 AM,47.802,-0.047
4207,11/16/17 07:48:00 AM,47.802,-0.040
4208,11/16/17 07:50:00 AM,47.802,-0.045
4209,11/16/17 07:52:00 AM,47.802,-0.050
4210,11/16/17 07:54:00 AM,47.802,-0.034
4211,11/16/17 07:56:00 AM,47.802,-0.050
4212,11/16/17 07:58:00 AM,47.802,-0.041
4213,11/16/17 08:00:00 AM,47.802,-0.040
4214,11/16/17 08:02:00 AM,47.802,-0.043
4215,11/16/17 08:04:00 AM,47.802,-0.048
4216,11/16/17 08:06:00 AM,47.982,-0.047
4217,11/16/17 08:08:00 AM,47.982,-0.040
4218,11/16/17 08:10:00 AM,47.982,-0.045
4219,11/16/17 08:12:00 AM,47.982,-0.045
4220,11/16/17 08:14:00 AM,47.982,-0.043
4221,11/16/17 08:16:00 AM,47.982,-0.045
4222,11/16/17 08:18:00 AM,47.982,-0.048
4223,11/16/17 08:20:00 AM,47.982,-0.046
4224,11/16/17 08:22:00 AM,47.982,-0.050
4225,11/16/17 08:24:00 AM,47.982,-0.047
4226,11/16/17 08:26:00 AM,47.982,-0.049
4227,11/16/17 08:28:00 AM,47.982,-0.049
4228,11/16/17 08:30:00 AM,47.982,-0.045
4229,11/16/17 08:32:00 AM,48.160,-0.049
4230,11/16/17 08:34:00 AM,48.160,-0.044
4231,11/16/17 08:36:00 AM,48.160,-0.055
4232,11/16/17 08:38:00 AM,48.160,-0.043
4233,11/16/17 08:40:00 AM,48.160,-0.043
4234,11/16/17 08:42:00 AM,48.160,-0.048
4235,11/16/17 08:44:00 AM,48.160,-0.049
4236,11/16/17 08:46:00 AM,48.160,-0.054
4237,11/16/17 08:48:00 AM,48.339,-0.054
4238,11/16/17 08:50:00 AM,48.339,-0.053
4239,11/16/17 08:52:00 AM,48.339,-0.064
4240,11/16/17 08:54:00 AM,48.339,-0.062
4241,11/16/17 08:56:00 AM,48.517,-0.063
4242,11/16/17 08:58:00 AM,48.517,-0.050
4243,11/16/17 09:00:00 AM,48.517,-0.052
4244,11/16/17 09:02:00 AM,48.517,-0.056
4245,11/16/17 09:04:00 AM,48.695,-0.054
4246,11/16/17 09:06:00 AM,48.695,-0.048
4247,11/16/17 09:08:00 AM,48.871,-0.052
4248,11/16/17 09:10:00 AM,49.050,-0.048
4249,11/16/17 09:12:00 AM,49.050,-0.055
4250,11/16/17 09:14:00 AM,49.228,-0.057
4251,11/16/17 09:16:00 AM,49.228,-0.057
4252,11/16/17 09:18:00 AM,49.404,-0.053
4253,11/16/17 09:20:00 AM,49.404,-0.053
4254,11/16/17 09:22:00 AM,49.404,-0.054
4255,11/16/17 09:24:00 AM,49.582,-0.053
4256,11/16/17 09:26:00 AM,49.582,-0.054
4257,11/16/17 09:28:00 AM,49.759,-0.053
4258,11/16/17 09:30:00 AM,49.759,-0.058
4259,11/16/17 09:32:00 AM,49.937,-0.059
4260,11/16/17 09:34:00 AM,50.113,-0.066
4261,11/16/17 09:36:00 AM,50.466,-0.052
4262,11/16/17 09:38:00 AM,50.643,-0.059
4263,11/16/17 09:40:00 AM,50.819,-0.065
4264,11/16/17 09:42:00 AM,50.995,-0.064
4265,11/16/17 09:44:00 AM,51.172,-0.058
4266,11/16/17 09:46:00 AM,51.346,-0.057
4267,11/16/17 09:48:00 AM,51.523,-0.060
4268,11/16/17 09:50:00 AM,51.874,-0.061
4269,11/16/17 09:52:00 AM,52.050,-0.065
4270,11/16/17 09:54:00 AM,52.401,-0.063
4271,11/16/17 09:56:00 AM,52.750,-0.065
4272,11/16/17 09:58:00 AM,53.100,-0.060
4273,11/16/17 10:00:00 AM,53.274,-0.062
4274,11/16/17 10:02:00 AM,53.623,-0.068
4275,11/16/17 10:04:00 AM,53.798,-0.067
4276,11/16/17 10:06:00 AM,54.147,-0.064
4277,11/16/17 10:08:00 AM,54.322,-0.064
4278,11/16/17 10:10:00 AM,54.495,-0.059
4279,11/16/17 10:12:00 AM,54.842,-0.061
4280,11/16/17 10:14:00 AM,54.842,-0.068
4281,11/16/17 10:16:00 AM,55.189,-0.065
4282,11/16/17 10:18:00 AM,55.364,-0.062
4283,11/16/17 10:20:00 AM,55.537,-0.066
4284,11/16/17 10:22:00 AM,55.537,-0.075
4285,11/16/17 10:24:00 AM,55.711,-0.069
4286,11/16/17 10:26:00 AM,55.884,-0.071
4287,11/16/17 10:28:00 AM,56.057,-0.068
4288,11/16/17 10:30:00 AM,56.230,-0.067
4289,11/16/17 10:32:00 AM,56.230,-0.071
4290,11/16/17 10:34:00 AM,56.404,-0.072
4291,11/16/17 10:36:00 AM,56.577,-0.071
4292,11/16/17 10:38:00 AM,56.577,-0.068
4293,11/16/17 10:40:00 AM,56.750,-0.069
4294,11/16/17 10:42:00 AM,56.923,-0.068
4295,11/16/17 10:44:00 AM,57.096,-0.070
4296,11/16/17 10:46:00 AM,57.268,-0.070
4297,11/16/17 10:48:00 AM,57.268,-0.072
4298,11/16/17 10:50:00 AM,57.268,-0.068
4299,11/16/17 10:52:00 AM,57.441,-0.071
4300,11/16/17 10:54:00 AM,57.614,-0.069
4301,11/16/17 10:56:00 AM,57.785,-0.065
4302,11/16/17 10:58:00 AM,57.958,-0.071
4303,11/16/17 11:00:00 AM,57.958,-0.067
4304,11/16/17 11:02:00 AM,57.958,-0.067
4305,11/16/17 11:04:00 AM,58.131,-0.066
4306,11/16/17 11:06:00 AM,58.303,-0.066
4307,11/16/17 11:08:00 AM,58.476,-0.073
4308,11/16/17 11:10:00 AM,58.647,-0.077
4309,11/16/17 11:12:00 AM,58.647,-0.074
4310,11/16/17 11:14:00 AM,58.476,-0.075
4311,11/16/17 11:16:00 AM,58.303,-0.077
4312,11/16/17 11:18:00 AM,57.958,-0.076
4313,11/16/17 11:20:00 AM,57.614,-0.078
4314,11/16/17 11:22:00 AM,57.268,-0.076
4315,11/16/17 11:24:00 AM,57.096,-0.082
4316,11/16/17 11:26:00 AM,56.750,-0.082
4317,11/16/17 11:28:00 AM,56.577,-0.088
4318,11/16/17 11:30:00 AM,56.230,-0.079
4319,11/16/17 11:32:00 AM,56.057,-0.077
4320,11/16/17 11:34:00 AM,56.057,-0.083
4321,11/16/17 11:36:00 AM,56.057,-0.076
4322,11/16/17 11:38:00 AM,55.884,-0.080
4323,11/16/17 11:40:00 AM,55.884,-0.080
4324,11/16/17 11:42:00 AM,55.884,-0.080
4325,11/16/17 11:44:00 AM,55.884,-0.084
4326,11/16/17 11:46:00 AM,56.057,-0.092
4327,11/16/17 11:48:00 AM,56.404,-0.086
4328,11/16/17 11:50:00 AM,56.750,-0.082
4329,11/16/17 11:52:00 AM,57.096,-0.078
4330,11/16/17 11:54:00 AM,57.441,-0.084
4331,11/16/17 11:56:00 AM,57.614,-0.076
4332,11/16/17 11:58:00 AM,57.785,-0.089
4333,11/16/17 12:00:00 PM,57.958,-0.087
4334,11/16/17 12:02:00 PM,57.958,-0.080
4335,11/16/17 12:04:00 PM,57.958,-0.081
4336,11/16/17 12:06:00 PM,57.785,-0.080
4337,11/16/17 12:08:00 PM,57.614,-0.083
4338,11/16/17 12:10:00 PM,57.614,-0.081
4339,11/16/17 12:12:00 PM,57.614,-0.093
4340,11/16/17 12:14:00 PM,57.441,-0.080
4341,11/16/17 12:16:00 PM,57.268,-0.088
4342,11/16/17 12:18:00 PM,57.096,-0.084
4343,11/16/17 12:20:00 PM,56.923,-0.089
4344,11/16/17 12:22:00 PM,56.923,-0.084
4345,11/16/17 12:24:00 PM,56.750,-0.085
4346,11/16/17 12:26:00 PM,56.577,-0.089
4347,11/16/17 12:28:00 PM,56.577,-0.086
4348,11/16/17 12:30:00 PM,56.404,-0.089
4349,11/16/17 12:32:00 PM,56.404,-0.092
4350,11/16/17 12:34:00 PM,56.404,-0.085
4351,11/16/17 12:36:00 PM,56.404,-0.094
4352,11/16/17 12:38:00 PM,56.404,-0.092
4353,11/16/17 12:40:00 PM,56.230,-0.088
4354,11/16/17 12:42:00 PM,56.230,-0.093
4355,11/16/17 12:44:00 PM,56.057,-0.094
4356,11/16/17 12:46:00 PM,56.057,-0.095
4357,11/16/17 12:48:00 PM,55.884,-0.087
4358,11/16/17 12:50:00 PM,55.884,-0.089
4359,11/16/17 12:52:00 PM,55.884,-0.089
4360,11/16/17 12:54:00 PM,55.884,-0.083
4361,11/16/17 12:56:00 PM,55.884,-0.094
4362,11/16/17 12:58:00 PM,55.884,-0.094
4363,11/16/17 01:00:00 PM,55.884,-0.094
4364,11/16/17 01:02:00 PM,55.711,-0.090
4365,11/16/17 01:04:00 PM,55.711,-0.095
4366,11/16/17 01:06:00 PM,55.711,-0.095
4367,11/16/17 01:08:00 PM,55.537,-0.092
4368,11/16/17 01:10:00 PM,55.537,-0.094
4369,11/16/17 01:12:00 PM,55.537,-0.097
4370,11/16/17 01:14:00 PM,55.364,-0.091
4371,11/16/17 01:16:00 PM,55.364,-0.094
4372,11/16/17 01:18:00 PM,55.364,-0.093
4373,11/16/17 01:20:00 PM,55.364,-0.099
4374,11/16/17 01:22:00 PM,55.189,-0.092
4375,11/16/17 01:24:00 PM,55.189,-0.092
4376,11/16/17 01:26:00 PM,55.189,-0.087
4377,11/16/17 01:28:00 PM,55.189,-0.088
4378,11/16/17 01:30:00 PM,55.017,-0.089
4379,11/16/17 01:32:00 PM,55.017,-0.096
4380,11/16/17 01:34:00 PM,55.017,-0.094
4381,11/16/17 01:36:00 PM,54.842,-0.093
4382,11/16/17 01:38:00 PM,54.842,-0.091
4383,11/16/17 01:40:00 PM,54.842,-0.090
4384,11/16/17 01:42:00 PM,54.842,-0.095
4385,11/16/17 01:44:00 PM,54.842,-0.091
4386,11/16/17 01:46:00 PM,54.842,-0.099
4387,11/16/17 01:48:00 PM,54.842,-0.095
4388,11/16/17 01:50:00 PM,54.842,-0.091
4389,11/16/17 01:52:00 PM,54.842,-0.103
4390,11/16/17 01:54:00 PM,54.842,-0.103
4391,11/16/17 01:56:00 PM,54.842,-0.103
4392,11/16/17 01:58:00 PM,54.842,-0.096
4393,11/16/17 02:00:00 PM,54.842,-0.096
4394,11/16/17 02:02:00 PM,54.842,-0.096
4395,11/16/17 02:04:00 PM,54.842,-0.100
4396,11/16/17 02:06:00 PM,54.669,-0.099
4397,11/16/17 02:08:00 PM,54.669,-0.098
4398,11/16/17 02:10:00 PM,54.669,-0.104
4399,11/16/17 02:12:00 PM,54.669,-0.099
4400,11/16/17 02:14:00 PM,54.669,-0.104
4401,11/16/17 02:16:00 PM,54.669,-0.099
4402,11/16/17 02:18:00 PM,54.669,-0.094
4403,11/16/17 02:20:00 PM,54.495,-0.097
4404,11/16/17 02:22:00 PM,54.495,-0.100
4405,11/16/17 02:24:00 PM,54.495,-0.100
4406,11/16/17 02:26:00 PM,54.669,-0.096
4407,11/16/17 02:28:00 PM,54.495,-0.102
4408,11/16/17 02:30:00 PM,54.495,-0.094
4409,11/16/17 02:32:00 PM,54.495,-0.099
4410,11/16/17 02:34:00 PM,54.669,-0.098
4411,11/16/17 02:36:00 PM,54.669,-0.098
4412,11/16/17 02:38:00 PM,54.669,-0.095
4413,11/16/17 02:40:00 PM,54.669,-0.090
4414,11/16/17 02:42:00 PM,54.495,-0.098
4415,11/16/17 02:44:00 PM,54.495,-0.103
4416,11/16/17 02:46:00 PM,54.495,-0.099
4417,11/16/17 02:48:00 PM,54.495,-0.101
4418,11/16/17 02:50:00 PM,54.495,-0.099
4419,11/16/17 02:52:00 PM,54.495,-0.097
4420,11/16/17 02:54:00 PM,54.495,-0.099
4421,11/16/17 02:56:00 PM,54.495,-0.095
4422,11/16/17 02:58:00 PM,54.322,-0.103
4423,11/16/17 03:00:00 PM,54.322,-0.103
4424,11/16/17 03:02:00 PM,54.322,-0.103
4425,11/16/17 03:04:00 PM,54.322,-0.103
4426,11/16/17 03:06:00 PM,54.322,-0.102
4427,11/16/17 03:08:00 PM,54.322,-0.102
4428,11/16/17 03:10:00 PM,54.322,-0.110
4429,11/16/17 03:12:00 PM,54.322,-0.112
4430,11/16/17 03:14:00 PM,54.322,-0.108
4431,11/16/17 03:16:00 PM,54.495,-0.107
4432,11/16/17 03:18:00 PM,54.495,-0.107
4433,11/16/17 03:20:00 PM,54.495,-0.107
4434,11/16/17 03:22:00 PM,54.495,-0.101
4435,11/16/17 03:24:00 PM,54.495,-0.098
4436,11/16/17 03:26:00 PM,54.322,-0.102
4437,11/16/17 03:28:00 PM,54.322,-0.114
4438,11/16/17 03:30:00 PM,54.322,-0.112
4439,11/16/17 03:32:00 PM,54.322,-0.107
4440,11/16/17 03:34:00 PM,54.322,-0.112
4441,11/16/17 03:36:00 PM,54.322,-0.109
4442,11/16/17 03:38:00 PM,54.495,-0.108
4443,11/16/17 03:40:00 PM,54.495,-0.108
4444,11/16/17 03:42:00 PM,54.495,-0.108
4445,11/16/17 03:44:00 PM,54.495,-0.108
4446,11/16/17 03:46:00 PM,54.495,-0.111
4447,11/16/17 03:48:00 PM,54.495,-0.101
4448,11/16/17 03:50:00 PM,54.495,-0.111
4449,11/16/17 03:52:00 PM,54.495,-0.112
4450,11/16/17 03:54:00 PM,54.495,-0.115
4451,11/16/17 03:56:00 PM,54.322,-0.109
4452,11/16/17 03:58:00 PM,54.322,-0.120
4453,11/16/17 04:00:00 PM,54.322,-0.113
4454,11/16/17 04:02:00 PM,54.322,-0.113
4455,11/16/17 04:04:00 PM,54.322,-0.114
4456,11/16/17 04:06:00 PM,54.322,-0.116
4457,11/16/17 04:08:00 PM,54.322,-0.113
4458,11/16/17 04:10:00 PM,54.147,-0.113
4459,11/16/17 04:12:00 PM,54.147,-0.116
4460,11/16/17 04:14:00 PM,54.147,-0.118
4461,11/16/17 04:16:00 PM,54.147,-0.110
4462,11/16/17 04:18:00 PM,54.147,-0.114
4463,11/16/17 04:20:00 PM,54.147,-0.110
4464,11/16/17 04:22:00 PM,54.147,-0.112
4465,11/16/17 04:24:00 PM,54.147,-0.117
4466,11/16/17 04:26:00 PM,54.147,-0.114
4467,11/16/17 04:28:00 PM,54.147,-0.116
4468,11/16/17 04:30:00 PM,54.147,-0.110
4469,11/16/17 04:32:00 PM,54.147,-0.120
4470,11/16/17 04:34:00 PM,54.147,-0.113
4471,11/16/17 04:36:00 PM,53.973,-0.106
4472,11/16/17 04:38:00 PM,53.973,-0.114
4473,11/16/17 04:40:00 PM,53.973,-0.117
4474,11/16/17 04:42:00 PM,53.973,-0.115
4475,11/16/17 04:44:00 PM,53.973,-0.112
4476,11/16/17 04:46:00 PM,53.798,-0.112
4477,11/16/17 04:48:00 PM,53.798,-0.114
4478,11/16/17 04:50:00 PM,53.798,-0.111
4479,11/16/17 04:52:00 PM,53.798,-0.115
4480,11/16/17 04:54:00 PM,53.798,-0.113
4481,11/16/17 04:56:00 PM,53.623,-0.113
4482,11/16/17 04:58:00 PM,53.623,-0.117
4483,11/16/17 05:00:00 PM,53.623,-0.116
4484,11/16/17 05:02:00 PM,53.623,-0.114
4485,11/16/17 05:04:00 PM,53.623,-0.108
4486,11/16/17 05:06:00 PM,53.623,-0.112
4487,11/16/17 05:08:00 PM,53.623,-0.113
4488,11/16/17 05:10:00 PM,53.449,-0.108
4489,11/16/17 05:12:00 PM,53.449,-0.115
4490,11/16/17 05:14:00 PM,53.449,-0.112
4491,11/16/17 05:16:00 PM,53.449,-0.109
4492,11/16/17 05:18:00 PM,53.449,-0.108
4493,11/16/17 05:20:00 PM,53.274,-0.118
4494,11/16/17 05:22:00 PM,53.274,-0.115
4495,11/16/17 05:24:00 PM,53.274,-0.115
4496,11/16/17 05:26:00 PM,53.274,-0.112
4497,11/16/17 05:28:00 PM,53.100,-0.116
4498,11/16/17 05:30:00 PM,53.100,-0.111
4499,11/16/17 05:32:00 PM,53.100,-0.114
4500,11/16/17 05:34:00 PM,53.100,-0.113
4501,11/16/17 05:36:00 PM,52.925,-0.113
4502,11/16/17 05:38:00 PM,52.925,-0.107
4503,11/16/17 05:40:00 PM,52.925,-0.105
4504,11/16/17 05:42:00 PM,52.925,-0.109
4505,11/16/17 05:44:00 PM,52.750,-0.109
4506,11/16/17 05:46:00 PM,52.750,-0.113
4507,11/16/17 05:48:00 PM,52.750,-0.120
4508,11/16/17 05:50:00 PM,52.750,-0.109
4509,11/16/17 05:52:00 PM,52.750,-0.112
4510,11/16/17 05:54:00 PM,52.576,-0.117
4511,11/16/17 05:56:00 PM,52.576,-0.107
4512,11/16/17 05:58:00 PM,52.576,-0.116
4513,11/16/17 06:00:00 PM,52.401,-0.109
4514,11/16/17 06:02:00 PM,52.401,-0.116
4515,11/16/17 06:04:00 PM,52.401,-0.115
4516,11/16/17 06:06:00 PM,52.225,-0.112
4517,11/16/17 06:08:00 PM,52.225,-0.111
4518,11/16/17 06:10:00 PM,52.225,-0.110
4519,11/16/17 06:12:00 PM,52.225,-0.113
4520,11/16/17 06:14:00 PM,52.050,-0.111
4521,11/16/17 06:16:00 PM,52.050,-0.109
4522,11/16/17 06:18:00 PM,52.050,-0.110
4523,11/16/17 06:20:00 PM,52.050,-0.112
4524,11/16/17 06:22:00 PM,51.874,-0.112
4525,11/16/17 06:24:00 PM,51.874,-0.115
4526,11/16/17 06:26:00 PM,51.874,-0.114
4527,11/16/17 06:28:00 PM,51.874,-0.109
4528,11/16/17 06:30:00 PM,51.699,-0.123
4529,11/16/17 06:32:00 PM,51.699,-0.119
4530,11/16/17 06:34:00 PM,51.699,-0.114
4531,11/16/17 06:36:00 PM,51.699,-0.112
4532,11/16/17 06:38:00 PM,51.699,-0.116
4533,11/16/17 06:40:00 PM,51.699,-0.120
4534,11/16/17 06:42:00 PM,51.699,-0.123
4535,11/16/17 06:44:00 PM,51.699,-0.115
4536,11/16/17 06:46:00 PM,51.523,-0.114
4537,11/16/17 06:48:00 PM,51.523,-0.113
4538,11/16/17 06:50:00 PM,51.346,-0.114
4539,11/16/17 06:52:00 PM,51.346,-0.111
4540,11/16/17 06:54:00 PM,51.346,-0.111
4541,11/16/17 06:56:00 PM,51.172,-0.119
4542,11/16/17 06:58:00 PM,51.172,-0.117
4543,11/16/17 07:00:00 PM,51.172,-0.116
4544,11/16/17 07:02:00 PM,51.172,-0.116
4545,11/16/17 07:04:00 PM,51.172,-0.120
4546,11/16/17 07:06:00 PM,51.172,-0.116
4547,11/16/17 07:08:00 PM,51.172,-0.115
4548,11/16/17 07:10:00 PM,50.995,-0.123
4549,11/16/17 07:12:00 PM,50.995,-0.120
4550,11/16/17 07:14:00 PM,50.995,-0.121
4551,11/16/17 07:16:00 PM,50.995,-0.124
4552,11/16/17 07:18:00 PM,50.995,-0.127
4553,11/16/17 07:20:00 PM,50.995,-0.117
4554,11/16/17 07:22:00 PM,50.995,-0.118
4555,11/16/17 07:24:00 PM,50.819,-0.123
4556,11/16/17 07:26:00 PM,50.819,-0.118
4557,11/16/17 07:28:00 PM,50.819,-0.118
4558,11/16/17 07:30:00 PM,50.819,-0.120
4559,11/16/17 07:32:00 PM,50.819,-0.120
4560,11/16/17 07:34:00 PM,50.819,-0.124
4561,11/16/17 07:36:00 PM,50.643,-0.116
4562,11/16/17 07:38:00 PM,50.643,-0.121
4563,11/16/17 07:40:00 PM,50.643,-0.122
4564,11/16/17 07:42:00 PM,50.643,-0.125
4565,11/16/17 07:44:00 PM,50.643,-0.118
4566,11/16/17 07:46:00 PM,50.643,-0.123
4567,11/16/17 07:48:00 PM,50.643,-0.123
4568,11/16/17 07:50:00 PM,50.466,-0.123
4569,11/16/17 07:52:00 PM,50.466,-0.123
4570,11/16/17 07:54:00 PM,50.466,-0.125
4571,11/16/17 07:56:00 PM,50.466,-0.126
4572,11/16/17 07:58:00 PM,50.466,-0.121
4573,11/16/17 08:00:00 PM,50.466,-0.121
4574,11/16/17 08:02:00 PM,50.290,-0.122
4575,11/16/17 08:04:00 PM,50.290,-0.131
4576,11/16/17 08:06:00 PM,50.290,-0.121
4577,11/16/17 08:08:00 PM,50.290,-0.126
4578,11/16/17 08:10:00 PM,50.290,-0.121
4579,11/16/17 08:12:00 PM,50.290,-0.123
4580,11/16/17 08:14:00 PM,50.290,-0.126
4581,11/16/17 08:16:00 PM,50.290,-0.126
4582,11/16/17 08:18:00 PM,50.290,-0.130
4583,11/16/17 08:20:00 PM,50.113,-0.131
4584,11/16/17 08:22:00 PM,50.113,-0.127
4585,11/16/17 08:24:00 PM,50.113,-0.131
4586,11/16/17 08:26:00 PM,50.113,-0.131
4587,11/16/17 08:28:00 PM,49.937,-0.128
4588,11/16/17 08:30:00 PM,49.937,-0.127
4589,11/16/17 08:32:00 PM,49.937,-0.127
4590,11/16/17 08:34:00 PM,49.937,-0.127
4591,11/16/17 08:36:00 PM,49.937,-0.131
4592,11/16/17 08:38:00 PM,49.759,-0.132
4593,11/16/17 08:40:00 PM,49.759,-0.130
4594,11/16/17 08:42:00 PM,49.759,-0.127
4595,11/16/17 08:44:00 PM,49.759,-0.132
4596,11/16/17 08:46:00 PM,49.759,-0.127
4597,11/16/17 08:48:00 PM,49.582,-0.132
4598,11/16/17 08:50:00 PM,49.582,-0.131
4599,11/16/17 08:52:00 PM,49.582,-0.131
4600,11/16/17 08:54:00 PM,49.582,-0.130
4601,11/16/17 08:56:00 PM,49.582,-0.128
4602,11/16/17 08:58:00 PM,49.582,-0.136
4603,11/16/17 09:00:00 PM,49.582,-0.133
4604,11/16/17 09:02:00 PM,49.404,-0.133
4605,11/16/17 09:04:00 PM,49.404,-0.133
4606,11/16/17 09:06:00 PM,49.404,-0.135
4607,11/16/17 09:08:00 PM,49.404,-0.128
4608,11/16/17 09:10:00 PM,49.404,-0.140
4609,11/16/17 09:12:00 PM,49.404,-0.135
4610,11/16/17 09:14:00 PM,49.404,-0.135
4611,11/16/17 09:16:00 PM,49.228,-0.141
4612,11/16/17 09:18:00 PM,49.228,-0.136
4613,11/16/17 09:20:00 PM,49.228,-0.141
4614,11/16/17 09:22:00 PM,49.228,-0.134
4615,11/16/17 09:24:00 PM,49.228,-0.137
4616,11/16/17 09:26:00 PM,49.050,-0.131
4617,11/16/17 09:28:00 PM,49.050,-0.139
4618,11/16/17 09:30:00 PM,49.050,-0.135
4619,11/16/17 09:32:00 PM,49.050,-0.139
4620,11/16/17 09:34:00 PM,49.050,-0.139
4621,11/16/17 09:36:00 PM,49.050,-0.137
4622,11/16/17 09:38:00 PM,48.871,-0.140
4623,11/16/17 09:40:00 PM,48.871,-0.140
4624,11/16/17 09:42:00 PM,48.871,-0.138
4625,11/16/17 09:44:00 PM,48.871,-0.138
4626,11/16/17 09:46:00 PM,48.695,-0.141
4627,11/16/17 09:48:00 PM,48.695,-0.134
4628,11/16/17 09:50:00 PM,48.695,-0.143
4629,11/16/17 09:52:00 PM,48.695,-0.141
4630,11/16/17 09:54:00 PM,48.517,-0.139
4631,11/16/17 09:56:00 PM,48.517,-0.143
4632,11/16/17 09:58:00 PM,48.517,-0.143
4633,11/16/17 10:00:00 PM,48.517,-0.146
4634,11/16/17 10:02:00 PM,48.517,-0.141
4635,11/16/17 10:04:00 PM,48.339,-0.142
4636,11/16/17 10:06:00 PM,48.339,-0.142
4637,11/16/17 10:08:00 PM,48.339,-0.146
4638,11/16/17 10:10:00 PM,48.339,-0.142
4639,11/16/17 10:12:00 PM,48.339,-0.142
4640,11/16/17 10:14:00 PM,48.339,-0.142
4641,11/16/17 10:16:00 PM,48.160,-0.142
4642,11/16/17 10:18:00 PM,48.160,-0.147
4643,11/16/17 10:20:00 PM,48.160,-0.142
4644,11/16/17 10:22:00 PM,48.160,-0.147
4645,11/16/17 10:24:00 PM,48.160,-0.142
4646,11/16/17 10:26:00 PM,48.160,-0.148
4647,11/16/17 10:28:00 PM,48.160,-0.147
4648,11/16/17 10:30:00 PM,48.160,-0.142
4649,11/16/17 10:32:00 PM,48.160,-0.142
4650,11/16/17 10:34:00 PM,48.160,-0.149
4651,11/16/17 10:36:00 PM,47.982,-0.147
4652,11/16/17 10:38:00 PM,47.982,-0.150
4653,11/16/17 10:40:00 PM,47.982,-0.147
4654,11/16/17 10:42:00 PM,47.982,-0.140
4655,11/16/17 10:44:00 PM,47.982,-0.143
4656,11/16/17 10:46:00 PM,47.982,-0.138
4657,11/16/17 10:48:00 PM,47.802,-0.148
4658,11/16/17 10:50:00 PM,47.802,-0.142
4659,11/16/17 10:52:00 PM,47.802,-0.148
4660,11/16/17 10:54:00 PM,47.802,-0.144
4661,11/16/17 10:56:00 PM,47.802,-0.146
4662,11/16/17 10:58:00 PM,47.802,-0.148
4663,11/16/17 11:00:00 PM,47.624,-0.138
4664,11/16/17 11:02:00 PM,47.624,-0.149
4665,11/16/17 11:04:00 PM,47.802,-0.144
4666,11/16/17 11:06:00 PM,47.802,-0.148
4667,11/16/17 11:08:00 PM,47.802,-0.143
4668,11/16/17 11:10:00 PM,47.802,-0.151
4669,11/16/17 11:12:00 PM,47.624,-0.145
4670,11/16/17 11:14:00 PM,47.624,-0.144
4671,11/16/17 11:16:00 PM,47.446,-0.150
4672,11/16/17 11:18:00 PM,47.446,-0.146
4673,11/16/17 11:20:00 PM,47.446,-0.152
4674,11/16/17 11:22:00 PM,47.446,-0.148
4675,11/16/17 11:24:00 PM,47.446,-0.152
4676,11/16/17 11:26:00 PM,47.624,-0.151
4677,11/16/17 11:28:00 PM,47.624,-0.154
4678,11/16/17 11:30:00 PM,47.446,-0.152
4679,11/16/17 11:32:00 PM,47.446,-0.147
4680,11/16/17 11:34:00 PM,47.266,-0.151
4681,11/16/17 11:36:00 PM,47.266,-0.157
4682,11/16/17 11:38:00 PM,47.266,-0.155
4683,11/16/17 11:40:00 PM,47.266,-0.147
4684,11/16/17 11:42:00 PM,47.266,-0.155
4685,11/16/17 11:44:00 PM,47.266,-0.152
4686,11/16/17 11:46:00 PM,47.088,-0.153
4687,11/16/17 11:48:00 PM,47.088,-0.153
4688,11/16/17 11:50:00 PM,47.088,-0.153
4689,11/16/17 11:52:00 PM,47.088,-0.151
4690,11/16/17 11:54:00 PM,47.088,-0.156
4691,11/16/17 11:56:00 PM,46.908,-0.147
4692,11/16/17 11:58:00 PM,46.908,-0.145
4693,11/17/17 12:00:00 AM,46.908,-0.152
4694,11/17/17 12:02:00 AM,46.908,-0.147
4695,11/17/17 12:04:00 AM,46.908,-0.152
4696,11/17/17 12:06:00 AM,46.728,-0.148
4697,11/17/17 12:08:00 AM,46.728,-0.152
4698,11/17/17 12:10:00 AM,46.728,-0.152
4699,11/17/17 12:12:00 AM,46.728,-0.152
